ISO,Year,AIR
QAT,2005,13.0
QAT,2006,13.0
QAT,2007,13.0
QAT,2008,13.0
QAT,2009,13.0
QAT,2010,13.0
QAT,2011,11.6
QAT,2012,11.6
QAT,2013,11.6
QAT,2014,11.6
QAT,2015,11.0
QAT,2016,11.0
QAT,2017,11.0
QAT,2018,11.0
QAT,2019,11.0
QAT,2020,11.0
QAT,2021,11.0
QAT,2022,11.0
QAT,2023,11.0
QAT,2024,11.0
QAT,2025,11.0
QAT,2026,11.0
QAT,2027,11.0
QAT,2028,11.0
QAT,2029,11.0
QAT,2030,11.0
QAT,2031,11.0
QAT,2032,11.0
QAT,2033,11.0
QAT,2034,11.0
QAT,2035,11.0
QAT,2036,11.0
QAT,2037,11.0
QAT,2038,11.0
QAT,2039,11.0
QAT,2040,11.0
QAT,2041,11.0
QAT,2042,11.0
QAT,2043,11.0
QAT,2044,11.0
QAT,2045,11.0
QAT,2046,11.0
QAT,2047,11.0
QAT,2048,11.0
QAT,2049,11.0
QAT,2050,11.0
REU,1990,0.0
REU,1991,0.0
REU,1992,0.0
REU,1993,0.0
REU,1994,0.0
REU,1995,0.0
REU,1996,0.0
REU,1997,0.0
REU,1998,0.0
REU,1999,0.0
REU,2000,0.0
REU,2001,0.0
REU,2002,0.0
REU,2003,0.0
REU,2004,0.0
REU,2005,0.0
REU,2006,0.0
REU,2007,0.0
REU,2008,0.0
REU,2009,0.0
REU,2010,0.0
REU,2011,0.0
REU,2012,0.0
REU,2013,0.0
REU,2014,0.0
REU,2015,0.0
REU,2016,0.0
REU,2017,0.0
REU,2018,0.0
REU,2019,0.0
REU,2020,0.0
REU,2021,0.0
REU,2022,0.0
REU,2023,0.0
REU,2024,0.0
REU,2025,0.0
REU,2026,0.0
REU,2027,0.0
REU,2028,0.0
REU,2029,0.0
REU,2030,0.0
REU,2031,0.0
REU,2032,0.0
REU,2033,0.0
REU,2034,0.0
REU,2035,0.0
REU,2036,0.0
REU,2037,0.0
REU,2038,0.0
REU,2039,0.0
REU,2040,0.0
REU,2041,0.0
REU,2042,0.0
REU,2043,0.0
REU,2044,0.0
REU,2045,0.0
REU,2046,0.0
REU,2047,0.0
REU,2048,0.0
REU,2049,0.0
REU,2050,0.0
ROU,1990,327.0
ROU,1991,327.0
ROU,1992,327.0
ROU,1993,327.0
ROU,1994,327.0
ROU,1995,327.0
ROU,1996,327.0
ROU,1997,327.0
ROU,1998,327.0
ROU,1999,327.0
ROU,2000,327.0
ROU,2001,327.0
ROU,2002,488.0
ROU,2003,569.0
ROU,2004,327.0
ROU,2005,46.0
ROU,2006,96.5
ROU,2007,320.0
ROU,2008,257.0
ROU,2009,296.0
ROU,2010,83.3
ROU,2011,103.5
ROU,2012,165.9
ROU,2013,180.9
ROU,2014,145.0
ROU,2015,173.0
ROU,2016,153.0
ROU,2017,212.0
ROU,2018,267.0
ROU,2019,267.0
ROU,2020,267.0
ROU,2021,267.0
ROU,2022,267.0
ROU,2023,267.0
ROU,2024,267.0
ROU,2025,267.0
ROU,2026,267.0
ROU,2027,267.0
ROU,2028,267.0
ROU,2029,267.0
ROU,2030,267.0
ROU,2031,267.0
ROU,2032,267.0
ROU,2033,267.0
ROU,2034,267.0
ROU,2035,267.0
ROU,2036,267.0
ROU,2037,267.0
ROU,2038,267.0
ROU,2039,267.0
ROU,2040,267.0
ROU,2041,267.0
ROU,2042,267.0
ROU,2043,267.0
ROU,2044,267.0
ROU,2045,267.0
ROU,2046,267.0
ROU,2047,267.0
ROU,2048,267.0
ROU,2049,267.0
ROU,2050,267.0
RUS,1990,4487.0
RUS,1991,4487.0
RUS,1992,4487.0
RUS,1993,4487.0
RUS,1994,4487.0
RUS,1995,4487.0
RUS,1996,4487.0
RUS,1997,4487.0
RUS,1998,4487.0
RUS,1999,4487.0
RUS,2000,4487.0
RUS,2001,4487.0
RUS,2002,4446.0
RUS,2003,4541.0
RUS,2004,4530.0
RUS,2005,4474.0
RUS,2006,4433.0
RUS,2007,4351.0
RUS,2008,4247.0
RUS,2009,4247.0
RUS,2010,4247.0
RUS,2011,4247.0
RUS,2012,4247.0
RUS,2013,4247.0
RUS,2014,4247.0
RUS,2015,4247.0
RUS,2016,4247.0
RUS,2017,4247.0
RUS,2018,4247.0
RUS,2019,4247.0
RUS,2020,4247.0
RUS,2021,4247.0
RUS,2022,4247.0
RUS,2023,4247.0
RUS,2024,4247.0
RUS,2025,4247.0
RUS,2026,4247.0
RUS,2027,4247.0
RUS,2028,4247.0
RUS,2029,4247.0
RUS,2030,4247.0
RUS,2031,4247.0
RUS,2032,4247.0
RUS,2033,4247.0
RUS,2034,4247.0
RUS,2035,4247.0
RUS,2036,4247.0
RUS,2037,4247.0
RUS,2038,4247.0
RUS,2039,4247.0
RUS,2040,4247.0
RUS,2041,4247.0
RUS,2042,4247.0
RUS,2043,4247.0
RUS,2044,4247.0
RUS,2045,4247.0
RUS,2046,4247.0
RUS,2047,4247.0
RUS,2048,4247.0
RUS,2049,4247.0
RUS,2050,4247.0
RWA,1990,7.94
RWA,1991,7.94
RWA,1992,7.94
RWA,1993,7.94
RWA,1994,7.94
RWA,1995,7.94
RWA,1996,7.94
RWA,1997,7.94
RWA,1998,7.94
RWA,1999,7.94
RWA,2000,7.94
RWA,2001,7.94
RWA,2002,7.94
RWA,2003,7.94
RWA,2004,7.94
RWA,2005,7.94
RWA,2006,7.94
RWA,2007,7.94
RWA,2008,7.94
RWA,2009,7.94
RWA,2010,7.94
RWA,2011,7.94
RWA,2012,7.94
RWA,2013,7.94
RWA,2014,7.94
RWA,2015,7.94
RWA,2016,7.94
RWA,2017,7.94
RWA,2018,7.94
RWA,2019,7.94
RWA,2020,7.94
RWA,2021,7.94
RWA,2022,7.94
RWA,2023,7.94
RWA,2024,7.94
RWA,2025,7.94
RWA,2026,7.94
RWA,2027,7.94
RWA,2028,7.94
RWA,2029,7.94
RWA,2030,7.94
RWA,2031,7.94
RWA,2032,7.94
RWA,2033,7.94
RWA,2034,7.94
RWA,2035,7.94
RWA,2036,7.94
RWA,2037,7.94
RWA,2038,7.94
RWA,2039,7.94
RWA,2040,7.94
RWA,2041,7.94
RWA,2042,7.94
RWA,2043,7.94
RWA,2044,7.94
RWA,2045,7.94
RWA,2046,7.94
RWA,2047,7.94
RWA,2048,7.94
RWA,2049,7.94
RWA,2050,7.94
SAS,1990,0.0
SAS,1991,0.0
SAS,1992,0.0
SAS,1993,0.0
SAS,1994,0.0
SAS,1995,0.0
SAS,1996,0.0
SAS,1997,0.0
SAS,1998,0.0
SAS,1999,0.0
SAS,2000,0.0
SAS,2001,0.0
SAS,2002,0.0
SAS,2003,0.0
SAS,2004,0.0
SAS,2005,0.0
SAS,2006,0.0
SAS,2007,0.0
SAS,2008,0.0
SAS,2009,0.0
SAS,2010,0.0
SAS,2011,0.0
SAS,2012,0.0
SAS,2013,0.0
SAS,2014,0.0
SAS,2015,0.0
SAS,2016,0.0
SAS,2017,0.0
SAS,2018,0.0
SAS,2019,0.0
SAS,2020,0.0
SAS,2021,0.0
SAS,2022,0.0
SAS,2023,0.0
SAS,2024,0.0
SAS,2025,0.0
SAS,2026,0.0
SAS,2027,0.0
SAS,2028,0.0
SAS,2029,0.0
SAS,2030,0.0
SAS,2031,0.0
SAS,2032,0.0
SAS,2033,0.0
SAS,2034,0.0
SAS,2035,0.0
SAS,2036,0.0
SAS,2037,0.0
SAS,2038,0.0
SAS,2039,0.0
SAS,2040,0.0
SAS,2041,0.0
SAS,2042,0.0
SAS,2043,0.0
SAS,2044,0.0
SAS,2045,0.0
SAS,2046,0.0
SAS,2047,0.0
SAS,2048,0.0
SAS,2049,0.0
SAS,2050,0.0
SAU,1990,0.0
SAU,1991,0.0
SAU,1992,0.0
SAU,1993,0.0
SAU,1994,0.0
SAU,1995,0.0
SAU,1996,0.0
SAU,1997,0.0
SAU,1998,0.0
SAU,1999,0.0
SAU,2000,0.0
SAU,2001,0.0
SAU,2002,0.0
SAU,2003,0.0
SAU,2004,0.0
SAU,2005,0.0
SAU,2006,0.0
SAU,2007,0.0
SAU,2008,0.0
SAU,2009,0.0
SAU,2010,0.0
SAU,2011,0.0
SAU,2012,0.0
SAU,2013,0.0
SAU,2014,0.0
SAU,2015,0.0
SAU,2016,0.0
SAU,2017,0.0
SAU,2018,0.0
SAU,2019,0.0
SAU,2020,0.0
SAU,2021,0.0
SAU,2022,0.0
SAU,2023,0.0
SAU,2024,0.0
SAU,2025,0.0
SAU,2026,0.0
SAU,2027,0.0
SAU,2028,0.0
SAU,2029,0.0
SAU,2030,0.0
SAU,2031,0.0
SAU,2032,0.0
SAU,2033,0.0
SAU,2034,0.0
SAU,2035,0.0
SAU,2036,0.0
SAU,2037,0.0
SAU,2038,0.0
SAU,2039,0.0
SAU,2040,0.0
SAU,2041,0.0
SAU,2042,0.0
SAU,2043,0.0
SAU,2044,0.0
SAU,2045,0.0
SAU,2046,0.0
SAU,2047,0.0
SAU,2048,0.0
SAU,2049,0.0
SAU,2050,0.0
SDN,1990,0.0
SDN,1991,0.0
SDN,1992,0.0
SDN,1993,0.0
SDN,1994,0.0
SDN,1995,0.0
SDN,1996,0.0
SDN,1997,0.0
SDN,1998,0.0
SDN,1999,0.0
SDN,2000,0.0
SDN,2001,0.0
SDN,2002,0.0
SDN,2003,0.0
SDN,2004,0.0
SDN,2005,0.0
SDN,2006,0.0
SDN,2007,0.0
SDN,2008,0.0
SDN,2009,0.0
SDN,2010,0.0
SDN,2011,0.0
SDN,2012,0.0
SDN,2013,0.0
SDN,2014,0.0
SDN,2015,0.0
SDN,2016,0.0
SDN,2017,0.0
SDN,2018,0.0
SDN,2019,0.0
SDN,2020,0.0
SDN,2021,0.0
SDN,2022,0.0
SDN,2023,0.0
SDN,2024,0.0
SDN,2025,0.0
SDN,2026,0.0
SDN,2027,0.0
SDN,2028,0.0
SDN,2029,0.0
SDN,2030,0.0
SDN,2031,0.0
SDN,2032,0.0
SDN,2033,0.0
SDN,2034,0.0
SDN,2035,0.0
SDN,2036,0.0
SDN,2037,0.0
SDN,2038,0.0
SDN,2039,0.0
SDN,2040,0.0
SDN,2041,0.0
SDN,2042,0.0
SDN,2043,0.0
SDN,2044,0.0
SDN,2045,0.0
SDN,2046,0.0
SDN,2047,0.0
SDN,2048,0.0
SDN,2049,0.0
SDN,2050,0.0
SEN,1990,56.0
SEN,1991,56.0
SEN,1992,56.0
SEN,1993,56.0
SEN,1994,56.0
SEN,1995,56.0
SEN,1996,56.0
SEN,1997,56.0
SEN,1998,56.0
SEN,1999,56.0
SEN,2000,56.0
SEN,2001,56.0
SEN,2002,56.0
SEN,2003,54.0
SEN,2004,60.0
SEN,2005,67.0
SEN,2006,63.0
SEN,2007,63.0
SEN,2008,63.0
SEN,2009,63.0
SEN,2010,63.0
SEN,2011,63.0
SEN,2012,63.0
SEN,2013,63.0
SEN,2014,63.0
SEN,2015,63.0
SEN,2016,63.0
SEN,2017,63.0
SEN,2018,63.0
SEN,2019,63.0
SEN,2020,63.0
SEN,2021,63.0
SEN,2022,63.0
SEN,2023,63.0
SEN,2024,63.0
SEN,2025,63.0
SEN,2026,63.0
SEN,2027,63.0
SEN,2028,63.0
SEN,2029,63.0
SEN,2030,63.0
SEN,2031,63.0
SEN,2032,63.0
SEN,2033,63.0
SEN,2034,63.0
SEN,2035,63.0
SEN,2036,63.0
SEN,2037,63.0
SEN,2038,63.0
SEN,2039,63.0
SEN,2040,63.0
SEN,2041,63.0
SEN,2042,63.0
SEN,2043,63.0
SEN,2044,63.0
SEN,2045,63.0
SEN,2046,63.0
SEN,2047,63.0
SEN,2048,63.0
SEN,2049,63.0
SEN,2050,63.0
SGP,1990,0.0
SGP,1991,0.0
SGP,1992,0.0
SGP,1993,0.0
SGP,1994,0.0
SGP,1995,0.0
SGP,1996,0.0
SGP,1997,0.0
SGP,1998,0.0
SGP,1999,0.0
SGP,2000,0.0
SGP,2001,0.0
SGP,2002,0.0
SGP,2003,0.0
SGP,2004,0.0
SGP,2005,0.0
SGP,2006,0.0
SGP,2007,0.0
SGP,2008,0.0
SGP,2009,0.0
SGP,2010,0.0
SGP,2011,0.0
SGP,2012,0.0
SGP,2013,0.0
SGP,2014,0.0
SGP,2015,0.0
SGP,2016,0.0
SGP,2017,0.0
SGP,2018,0.0
SGP,2019,0.0
SGP,2020,0.0
SGP,2021,0.0
SGP,2022,0.0
SGP,2023,0.0
SGP,2024,0.0
SGP,2025,0.0
SGP,2026,0.0
SGP,2027,0.0
SGP,2028,0.0
SGP,2029,0.0
SGP,2030,0.0
SGP,2031,0.0
SGP,2032,0.0
SGP,2033,0.0
SGP,2034,0.0
SGP,2035,0.0
SGP,2036,0.0
SGP,2037,0.0
SGP,2038,0.0
SGP,2039,0.0
SGP,2040,0.0
SGP,2041,0.0
SGP,2042,0.0
SGP,2043,0.0
SGP,2044,0.0
SGP,2045,0.0
SGP,2046,0.0
SGP,2047,0.0
SGP,2048,0.0
SGP,2049,0.0
SGP,2050,0.0
SGS,1990,0.0
SGS,1991,0.0
SGS,1992,0.0
SGS,1993,0.0
SGS,1994,0.0
SGS,1995,0.0
SGS,1996,0.0
SGS,1997,0.0
SGS,1998,0.0
SGS,1999,0.0
SGS,2000,0.0
SGS,2001,0.0
SGS,2002,0.0
SGS,2003,0.0
SGS,2004,0.0
SGS,2005,0.0
SGS,2006,0.0
SGS,2007,0.0
SGS,2008,0.0
SGS,2009,0.0
SGS,2010,0.0
SGS,2011,0.0
SGS,2012,0.0
SGS,2013,0.0
SGS,2014,0.0
SGS,2015,0.0
SGS,2016,0.0
SGS,2017,0.0
SGS,2018,0.0
SGS,2019,0.0
SGS,2020,0.0
SGS,2021,0.0
SGS,2022,0.0
SGS,2023,0.0
SGS,2024,0.0
SGS,2025,0.0
SGS,2026,0.0
SGS,2027,0.0
SGS,2028,0.0
SGS,2029,0.0
SGS,2030,0.0
SGS,2031,0.0
SGS,2032,0.0
SGS,2033,0.0
SGS,2034,0.0
SGS,2035,0.0
SGS,2036,0.0
SGS,2037,0.0
SGS,2038,0.0
SGS,2039,0.0
SGS,2040,0.0
SGS,2041,0.0
SGS,2042,0.0
SGS,2043,0.0
SGS,2044,0.0
SGS,2045,0.0
SGS,2046,0.0
SGS,2047,0.0
SGS,2048,0.0
SGS,2049,0.0
SGS,2050,0.0
SHN,1990,0.0
SHN,1991,0.0
SHN,1992,0.0
SHN,1993,0.0
SHN,1994,0.0
SHN,1995,0.0
SHN,1996,0.0
SHN,1997,0.0
SHN,1998,0.0
SHN,1999,0.0
SHN,2000,0.0
SHN,2001,0.0
SHN,2002,0.0
SHN,2003,0.0
SHN,2004,0.0
SHN,2005,0.0
SHN,2006,0.0
SHN,2007,0.0
SHN,2008,0.0
SHN,2009,0.0
SHN,2010,0.0
SHN,2011,0.0
SHN,2012,0.0
SHN,2013,0.0
SHN,2014,0.0
SHN,2015,0.0
SHN,2016,0.0
SHN,2017,0.0
SHN,2018,0.0
SHN,2019,0.0
SHN,2020,0.0
SHN,2021,0.0
SHN,2022,0.0
SHN,2023,0.0
SHN,2024,0.0
SHN,2025,0.0
SHN,2026,0.0
SHN,2027,0.0
SHN,2028,0.0
SHN,2029,0.0
SHN,2030,0.0
SHN,2031,0.0
SHN,2032,0.0
SHN,2033,0.0
SHN,2034,0.0
SHN,2035,0.0
SHN,2036,0.0
SHN,2037,0.0
SHN,2038,0.0
SHN,2039,0.0
SHN,2040,0.0
SHN,2041,0.0
SHN,2042,0.0
SHN,2043,0.0
SHN,2044,0.0
SHN,2045,0.0
SHN,2046,0.0
SHN,2047,0.0
SHN,2048,0.0
SHN,2049,0.0
SHN,2050,0.0
SLB,1990,0.0
SLB,1991,0.0
SLB,1992,0.0
SLB,1993,0.0
SLB,1994,0.0
SLB,1995,0.0
SLB,1996,0.0
SLB,1997,0.0
SLB,1998,0.0
SLB,1999,0.0
SLB,2000,0.0
SLB,2001,0.0
SLB,2002,0.0
SLB,2003,0.0
SLB,2004,0.0
SLB,2005,0.0
SLB,2006,0.0
SLB,2007,0.0
SLB,2008,0.0
SLB,2009,0.0
SLB,2010,0.0
SLB,2011,0.0
SLB,2012,0.0
SLB,2013,0.0
SLB,2014,0.0
SLB,2015,0.0
SLB,2016,0.0
SLB,2017,0.0
SLB,2018,0.0
SLB,2019,0.0
SLB,2020,0.0
SLB,2021,0.0
SLB,2022,0.0
SLB,2023,0.0
SLB,2024,0.0
SLB,2025,0.0
SLB,2026,0.0
SLB,2027,0.0
SLB,2028,0.0
SLB,2029,0.0
SLB,2030,0.0
SLB,2031,0.0
SLB,2032,0.0
SLB,2033,0.0
SLB,2034,0.0
SLB,2035,0.0
SLB,2036,0.0
SLB,2037,0.0
SLB,2038,0.0
SLB,2039,0.0
SLB,2040,0.0
SLB,2041,0.0
SLB,2042,0.0
SLB,2043,0.0
SLB,2044,0.0
SLB,2045,0.0
SLB,2046,0.0
SLB,2047,0.0
SLB,2048,0.0
SLB,2049,0.0
SLB,2050,0.0
SLE,1990,0.0
SLE,1991,0.0
SLE,1992,0.0
SLE,1993,0.0
SLE,1994,0.0
SLE,1995,0.0
SLE,1996,0.0
SLE,1997,0.0
SLE,1998,0.0
SLE,1999,0.0
SLE,2000,0.0
SLE,2001,0.0
SLE,2002,0.0
SLE,2003,0.0
SLE,2004,0.0
SLE,2005,0.0
SLE,2006,0.0
SLE,2007,0.0
SLE,2008,0.0
SLE,2009,0.0
SLE,2010,0.0
SLE,2011,0.0
SLE,2012,0.0
SLE,2013,0.0
SLE,2014,0.0
SLE,2015,0.0
SLE,2016,0.0
SLE,2017,0.0
SLE,2018,0.0
SLE,2019,0.0
SLE,2020,0.0
SLE,2021,0.0
SLE,2022,0.0
SLE,2023,0.0
SLE,2024,0.0
SLE,2025,0.0
SLE,2026,0.0
SLE,2027,0.0
SLE,2028,0.0
SLE,2029,0.0
SLE,2030,0.0
SLE,2031,0.0
SLE,2032,0.0
SLE,2033,0.0
SLE,2034,0.0
SLE,2035,0.0
SLE,2036,0.0
SLE,2037,0.0
SLE,2038,0.0
SLE,2039,0.0
SLE,2040,0.0
SLE,2041,0.0
SLE,2042,0.0
SLE,2043,0.0
SLE,2044,0.0
SLE,2045,0.0
SLE,2046,0.0
SLE,2047,0.0
SLE,2048,0.0
SLE,2049,0.0
SLE,2050,0.0
SLV,1990,28.5
SLV,1991,28.5
SLV,1992,28.5
SLV,1993,28.5
SLV,1994,28.5
SLV,1995,28.5
SLV,1996,28.5
SLV,1997,28.5
SLV,1998,28.5
SLV,1999,28.5
SLV,2000,28.5
SLV,2001,28.5
SLV,2002,28.5
SLV,2003,28.5
SLV,2004,28.2
SLV,2005,30.1
SLV,2006,32.5
SLV,2007,25.0
SLV,2008,28.0
SLV,2009,31.5
SLV,2010,17.0
SLV,2011,15.8
SLV,2012,19.7
SLV,2013,20.5
SLV,2014,21.4
SLV,2015,21.4
SLV,2016,22.7
SLV,2017,22.7
SLV,2018,22.3
SLV,2019,22.3
SLV,2020,22.3
SLV,2021,22.3
SLV,2022,22.3
SLV,2023,22.3
SLV,2024,22.3
SLV,2025,22.3
SLV,2026,22.3
SLV,2027,22.3
SLV,2028,22.3
SLV,2029,22.3
SLV,2030,22.3
SLV,2031,22.3
SLV,2032,22.3
SLV,2033,22.3
SLV,2034,22.3
SLV,2035,22.3
SLV,2036,22.3
SLV,2037,22.3
SLV,2038,22.3
SLV,2039,22.3
SLV,2040,22.3
SLV,2041,22.3
SLV,2042,22.3
SLV,2043,22.3
SLV,2044,22.3
SLV,2045,22.3
SLV,2046,22.3
SLV,2047,22.3
SLV,2048,22.3
SLV,2049,22.3
SLV,2050,22.3
SMR,1990,0.0
SMR,1991,0.0
SMR,1992,0.0
SMR,1993,0.0
SMR,1994,0.0
SMR,1995,0.0
SMR,1996,0.0
SMR,1997,0.0
SMR,1998,0.0
SMR,1999,0.0
SMR,2000,0.0
SMR,2001,0.0
SMR,2002,0.0
SMR,2003,0.0
SMR,2004,0.0
SMR,2005,0.0
SMR,2006,0.0
SMR,2007,0.0
SMR,2008,0.0
SMR,2009,0.0
SMR,2010,0.0
SMR,2011,0.0
SMR,2012,0.0
SMR,2013,0.0
SMR,2014,0.0
SMR,2015,0.0
SMR,2016,0.0
SMR,2017,0.0
SMR,2018,0.0
SMR,2019,0.0
SMR,2020,0.0
SMR,2021,0.0
SMR,2022,0.0
SMR,2023,0.0
SMR,2024,0.0
SMR,2025,0.0
SMR,2026,0.0
SMR,2027,0.0
SMR,2028,0.0
SMR,2029,0.0
SMR,2030,0.0
SMR,2031,0.0
SMR,2032,0.0
SMR,2033,0.0
SMR,2034,0.0
SMR,2035,0.0
SMR,2036,0.0
SMR,2037,0.0
SMR,2038,0.0
SMR,2039,0.0
SMR,2040,0.0
SMR,2041,0.0
SMR,2042,0.0
SMR,2043,0.0
SMR,2044,0.0
SMR,2045,0.0
SMR,2046,0.0
SMR,2047,0.0
SMR,2048,0.0
SMR,2049,0.0
SMR,2050,0.0
SOM,1990,0.0
SOM,1991,0.0
SOM,1992,0.0
SOM,1993,0.0
SOM,1994,0.0
SOM,1995,0.0
SOM,1996,0.0
SOM,1997,0.0
SOM,1998,0.0
SOM,1999,0.0
SOM,2000,0.0
SOM,2001,0.0
SOM,2002,0.0
SOM,2003,0.0
SOM,2004,0.0
SOM,2005,0.0
SOM,2006,0.0
SOM,2007,0.0
SOM,2008,0.0
SOM,2009,0.0
SOM,2010,0.0
SOM,2011,0.0
SOM,2012,0.0
SOM,2013,0.0
SOM,2014,0.0
SOM,2015,0.0
SOM,2016,0.0
SOM,2017,0.0
SOM,2018,0.0
SOM,2019,0.0
SOM,2020,0.0
SOM,2021,0.0
SOM,2022,0.0
SOM,2023,0.0
SOM,2024,0.0
SOM,2025,0.0
SOM,2026,0.0
SOM,2027,0.0
SOM,2028,0.0
SOM,2029,0.0
SOM,2030,0.0
SOM,2031,0.0
SOM,2032,0.0
SOM,2033,0.0
SOM,2034,0.0
SOM,2035,0.0
SOM,2036,0.0
SOM,2037,0.0
SOM,2038,0.0
SOM,2039,0.0
SOM,2040,0.0
SOM,2041,0.0
SOM,2042,0.0
SOM,2043,0.0
SOM,2044,0.0
SOM,2045,0.0
SOM,2046,0.0
SOM,2047,0.0
SOM,2048,0.0
SOM,2049,0.0
SOM,2050,0.0
SPM,1990,0.0
SPM,1991,0.0
SPM,1992,0.0
SPM,1993,0.0
SPM,1994,0.0
SPM,1995,0.0
SPM,1996,0.0
SPM,1997,0.0
SPM,1998,0.0
SPM,1999,0.0
SPM,2000,0.0
SPM,2001,0.0
SPM,2002,0.0
SPM,2003,0.0
SPM,2004,0.0
SPM,2005,0.0
SPM,2006,0.0
SPM,2007,0.0
SPM,2008,0.0
SPM,2009,0.0
SPM,2010,0.0
SPM,2011,0.0
SPM,2012,0.0
SPM,2013,0.0
SPM,2014,0.0
SPM,2015,0.0
SPM,2016,0.0
SPM,2017,0.0
SPM,2018,0.0
SPM,2019,0.0
SPM,2020,0.0
SPM,2021,0.0
SPM,2022,0.0
SPM,2023,0.0
SPM,2024,0.0
SPM,2025,0.0
SPM,2026,0.0
SPM,2027,0.0
SPM,2028,0.0
SPM,2029,0.0
SPM,2030,0.0
SPM,2031,0.0
SPM,2032,0.0
SPM,2033,0.0
SPM,2034,0.0
SPM,2035,0.0
SPM,2036,0.0
SPM,2037,0.0
SPM,2038,0.0
SPM,2039,0.0
SPM,2040,0.0
SPM,2041,0.0
SPM,2042,0.0
SPM,2043,0.0
SPM,2044,0.0
SPM,2045,0.0
SPM,2046,0.0
SPM,2047,0.0
SPM,2048,0.0
SPM,2049,0.0
SPM,2050,0.0
SRB,1990,26.02
SRB,1991,26.02
SRB,1992,26.02
SRB,1993,26.02
SRB,1994,26.02
SRB,1995,26.02
SRB,1996,26.02
SRB,1997,26.02
SRB,1998,26.02
SRB,1999,26.02
SRB,2000,26.02
SRB,2001,26.02
SRB,2002,26.02
SRB,2003,26.02
SRB,2004,26.02
SRB,2005,26.02
SRB,2006,26.02
SRB,2007,26.16
SRB,2008,26.14
SRB,2009,31.04
SRB,2010,25.0
SRB,2011,34.0
SRB,2012,53.0
SRB,2013,53.0
SRB,2014,45.0
SRB,2015,55.0
SRB,2016,43.0
SRB,2017,50.0
SRB,2018,47.0
SRB,2019,47.0
SRB,2020,47.0
SRB,2021,47.0
SRB,2022,47.0
SRB,2023,47.0
SRB,2024,47.0
SRB,2025,47.0
SRB,2026,47.0
SRB,2027,47.0
SRB,2028,47.0
SRB,2029,47.0
SRB,2030,47.0
SRB,2031,47.0
SRB,2032,47.0
SRB,2033,47.0
SRB,2034,47.0
SRB,2035,47.0
SRB,2036,47.0
SRB,2037,47.0
SRB,2038,47.0
SRB,2039,47.0
SRB,2040,47.0
SRB,2041,47.0
SRB,2042,47.0
SRB,2043,47.0
SRB,2044,47.0
SRB,2045,47.0
SRB,2046,47.0
SRB,2047,47.0
SRB,2048,47.0
SRB,2049,47.0
SRB,2050,47.0
SSA,1990,0.0
SSA,1991,0.0
SSA,1992,0.0
SSA,1993,0.0
SSA,1994,0.0
SSA,1995,0.0
SSA,1996,0.0
SSA,1997,0.0
SSA,1998,0.0
SSA,1999,0.0
SSA,2000,0.0
SSA,2001,0.0
SSA,2002,0.0
SSA,2003,0.0
SSA,2004,0.0
SSA,2005,0.0
SSA,2006,0.0
SSA,2007,0.0
SSA,2008,0.0
SSA,2009,0.0
SSA,2010,0.0
SSA,2011,0.0
SSA,2012,0.0
SSA,2013,0.0
SSA,2014,0.0
SSA,2015,0.0
SSA,2016,0.0
SSA,2017,0.0
SSA,2018,0.0
SSA,2019,0.0
SSA,2020,0.0
SSA,2021,0.0
SSA,2022,0.0
SSA,2023,0.0
SSA,2024,0.0
SSA,2025,0.0
SSA,2026,0.0
SSA,2027,0.0
SSA,2028,0.0
SSA,2029,0.0
SSA,2030,0.0
SSA,2031,0.0
SSA,2032,0.0
SSA,2033,0.0
SSA,2034,0.0
SSA,2035,0.0
SSA,2036,0.0
SSA,2037,0.0
SSA,2038,0.0
SSA,2039,0.0
SSA,2040,0.0
SSA,2041,0.0
SSA,2042,0.0
SSA,2043,0.0
SSA,2044,0.0
SSA,2045,0.0
SSA,2046,0.0
SSA,2047,0.0
SSA,2048,0.0
SSA,2049,0.0
SSA,2050,0.0
SSD,1990,0.0
SSD,1991,0.0
SSD,1992,0.0
SSD,1993,0.0
SSD,1994,0.0
SSD,1995,0.0
SSD,1996,0.0
SSD,1997,0.0
SSD,1998,0.0
SSD,1999,0.0
SSD,2000,0.0
SSD,2001,0.0
SSD,2002,0.0
SSD,2003,0.0
SSD,2004,0.0
SSD,2005,0.0
SSD,2006,0.0
SSD,2007,0.0
SSD,2008,0.0
SSD,2009,0.0
SSD,2010,0.0
SSD,2011,0.0
SSD,2012,0.0
SSD,2013,0.0
SSD,2014,0.0
SSD,2015,0.0
SSD,2016,0.0
SSD,2017,0.0
SSD,2018,0.0
SSD,2019,0.0
SSD,2020,0.0
SSD,2021,0.0
SSD,2022,0.0
SSD,2023,0.0
SSD,2024,0.0
SSD,2025,0.0
SSD,2026,0.0
SSD,2027,0.0
SSD,2028,0.0
SSD,2029,0.0
SSD,2030,0.0
SSD,2031,0.0
SSD,2032,0.0
SSD,2033,0.0
SSD,2034,0.0
SSD,2035,0.0
SSD,2036,0.0
SSD,2037,0.0
SSD,2038,0.0
SSD,2039,0.0
SSD,2040,0.0
SSD,2041,0.0
SSD,2042,0.0
SSD,2043,0.0
SSD,2044,0.0
SSD,2045,0.0
SSD,2046,0.0
SSD,2047,0.0
SSD,2048,0.0
SSD,2049,0.0
SSD,2050,0.0
SSF,1990,0.0
SSF,1991,0.0
SSF,1992,0.0
SSF,1993,0.0
SSF,1994,0.0
